,highest_education,employment_status,repayment_status,repayment_method_convenience,effectiveness_repayment_method,collection_strategy_effectiveness,interaction_quality_on_repayment,overall_experience_with_loan_process,gender_female,gender_male,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,region_0,region_1,school_0,school_1,school_2,school_3,loan_purpose_0,loan_purpose_1,loan_purpose_2,repayment_info_source_0,repayment_info_source_1,repayment_info_source_2,repayment_info_source_3,repayment_method_0,repayment_method_1,repayment_method_2,over_under_milion_0,over_under_milion_1,discipline_0,discipline_1,discipline_2
1887,3,2,2,0,1,0,1,1,0.5381748141178039,0.0,0.01296687464382312,0.9946292155437952,0.8729362016510999,0.017105678604744812,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,011 Jacobs Fort Apt. 390,Suite 907
1888,3,0,0,2,4,0,3,1,0.0,0.9691147457153625,0.014504709868418373,1.0,0.0,0.018248472023175758,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,528 Wilson Course Apt. 295,Suite 388
1889,0,0,0,1,1,2,1,1,1.0,0.0,0.7289088979565301,0.984149970472159,0.0,0.0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,8235 Christopher Cliffs,Suite 581
1890,2,0,0,0,0,2,0,0,0.9516270623517153,0.023169937397881323,0.003213606173256871,0.9332212417455226,0.9796121459470878,0.0013727826519857747,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,04126 Rice Mews,Suite 003
1891,3,0,2,0,0,0,1,1,1.0,0.023942237176386494,1.0,0.9644295167689956,0.8876493247371567,0.015519859732289351,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,99280 Richard Corners Suite 167,Suite 325
1892,0,0,2,0,4,4,1,1,0.03706562544964434,0.0,0.00011136800729613666,0.9567295744782859,0.0,0.0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,891 Stewart Rest,Suite 609
1893,0,0,0,0,0,2,2,1,0.898907376536648,0.0,0.011029844269035314,0.2987679938218577,0.0,0.0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,6576 Washington Forest,Suite 636
1894,2,0,2,2,1,2,1,1,0.9485659230830897,0.9346801584601715,0.021706587010595798,0.018952640549275743,0.9952766424999632,0.005723272421149908,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,934 Albert Mall Apt. 448,Suite 134
1895,3,0,0,1,1,4,3,4,0.0,0.9566452181463619,0.0,0.005745770076490797,0.0,0.01207970783725961,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,9017 Debra Ports Suite 232,Suite 602
1896,0,0,2,0,0,4,2,4,1.0,0.0,0.017536718537811195,1.0,0.0,0.0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2649 Oneill Place Apt. 903,Apt. 567
1897,0,0,0,0,4,2,2,4,0.9997870443386324,0.9367352504770041,0.8457435206707808,0.9009073188625467,0.0,0.008110197737386615,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4237 Juan Throughway,Suite 387
1898,3,0,2,2,0,0,1,0,1.0,0.0,1.0,0.9342990810436915,0.0,0.008313420567117119,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,15727 Davis Skyway Apt. 205,Apt. 759
1899,0,0,1,1,2,2,2,1,0.9586027062392523,0.0,1.0,1.0,1.0,0.002267157198209047,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,7986 Daniel Parkways Suite 657,Suite 971
1900,2,0,2,0,2,2,1,1,1.0,0.0,0.015641878964981426,0.9118170395593922,1.0,0.016383261644909247,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,299 Weiss Prairie Suite 827,Apt. 549
1901,0,0,2,0,0,4,1,1,1.0,0.9964767073383919,0.007689544299277316,0.999411419681189,0.0,0.001807221548326909,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,579 Serrano Hills Suite 928,Apt. 720
1902,3,0,0,0,0,2,1,3,0.8687877341559672,0.0,0.004916697560736864,0.9550728869452315,1.0,0.008832333534318532,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,418 Paula Skyway,Apt. 943
1903,3,0,0,2,1,4,3,1,0.0,0.016651758309325294,1.0,0.0,0.9922282326670874,0.008198024300273584,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,271 Tiffany Port Suite 725,Suite 542
1904,3,0,2,1,1,2,1,1,0.04994241383044128,0.0,1.0,0.0,0.03976286255543033,0.0043765822405323895,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,908 Haley Unions,Suite 640
1905,0,0,2,2,0,2,1,1,1.0,0.0345970129250803,0.02355000004444336,0.947045519916801,0.0,0.017151209824881927,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,369 Amber Pine Suite 410,Apt. 611
1906,2,0,1,3,1,2,2,4,0.9593425168264421,0.0,0.018483759573998018,0.9139497892525285,0.03871738561300204,0.007304099400067975,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,14433 Jones Island,Suite 299
1907,3,0,1,1,1,0,3,4,0.9644005785051338,0.9396572114065331,0.00014474052647138626,0.611513428581402,0.0,0.017204693734171553,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,72893 Maria Brook,Apt. 282
1908,0,0,2,2,1,2,2,1,1.0,0.9263528241398241,0.020983593053205327,0.9151111478879655,1.0,0.015936833618951544,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,430 Vaughn Route Apt. 913,Suite 550
1909,0,0,2,0,1,1,1,1,0.007536180835729144,0.9212271465946519,1.0,0.0,0.0,0.017268371050716037,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,75767 Thomas Lock,Apt. 121
1910,2,0,2,0,0,1,2,1,0.0,0.0,0.00772237564419681,0.9242183855216234,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1965 Daniel Fields,Apt. 907
1911,0,1,1,1,4,1,2,1,0.9683523604016943,0.07332217664423381,1.0,0.0,0.01771244849680599,0.012913715706471795,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,3791 Estrada Turnpike Suite 814,Suite 943
1912,3,0,0,3,0,0,1,1,0.9846787183684986,0.0011174836176494657,1.0,0.972942380716762,0.9378545424715042,0.00959896962074086,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,4630 Nancy Ferry Suite 498,Suite 568
1913,3,1,0,1,1,2,2,1,0.9825188594792494,0.018864447215369656,0.013073996441792789,0.0,0.9031396611662339,0.015272940037854175,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,22284 Hall Locks,Suite 279
1914,0,0,1,2,2,0,1,1,0.9327668586147106,0.0,0.010341551119112868,0.0,0.986949097743072,0.01580505049127333,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,2425 Lisa Way,Apt. 011
1915,0,2,2,0,4,4,1,4,1.0,0.0,1.0,0.9395483660130843,0.0,0.001125607102885417,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,008 Karen Mills Apt. 753,Suite 604
1916,0,1,0,0,4,2,1,4,0.9612486291037029,0.0,0.0,0.9035206196137157,0.9191723678961715,0.012394052256100088,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,8418 Rivera Knolls Suite 839,Apt. 589
1917,3,2,1,1,1,2,2,1,1.0,0.9533544612369667,1.0,0.9238184344024793,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,797 Robin Plains Apt. 025,Apt. 280
1918,0,0,2,1,4,2,3,1,0.013110297413984624,0.967612532157939,0.018384065531001928,0.0,1.0,0.0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,7099 Williams Summit Apt. 158,Apt. 849
1919,2,1,2,0,4,0,0,1,0.0,0.9849858854552817,0.016905451965313126,1.0,0.933455005048227,0.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,647 Catherine Plaza,Suite 590
1920,0,0,0,1,1,2,3,1,1.0,0.9444543520976411,0.017003098176414804,0.0,0.0,0.017388341043877674,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,620 Joseph Ridge Apt. 736,Suite 380
1921,2,0,0,0,0,0,1,1,0.0,0.0,0.01570831585368339,0.9290198722409091,1.0,0.015695454193029958,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,25678 Sara Station Apt. 326,Apt. 391
1922,0,0,2,1,2,0,2,1,0.9461310030323933,0.0,0.005464104354532868,0.9054308233100297,0.9389590137188332,0.01000273958234019,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,89302 Brown Lakes,Apt. 895
1923,0,2,1,0,1,2,1,1,1.0,0.0,0.01950837230018073,0.9739529995754741,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,421 Zachary Light Apt. 296,Apt. 818
1924,3,0,0,1,1,0,3,1,0.9799393829046313,0.9803996360244017,0.018865117789602474,0.9447538341714008,0.0,0.006294605099627782,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,52071 Patrick Plaza Apt. 633,Apt. 300
1925,2,0,0,1,2,0,2,4,0.0,0.9750914096545404,0.021379067494744653,0.9447940437170015,1.0,0.006119228844194078,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,62118 Jeffrey Trail Suite 268,Suite 224
1926,0,2,2,0,2,0,1,1,0.0,0.04129468912169829,0.007517833822636412,0.9721433972493134,0.0,0.0019168611299180435,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,689 Salas Isle Suite 234,Suite 289
1927,0,0,1,0,1,3,3,1,0.0,0.02314051580316201,1.0,0.0,0.0,0.007537991164540282,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,665 Kayla Tunnel,Apt. 692
1928,0,0,2,2,1,2,1,4,0.0,1.0,1.0,0.0,0.0,0.01248885494996278,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,718 Donald Lock Suite 085,Suite 623
1929,3,0,0,0,4,2,2,1,1.0,0.0,1.0,0.0,0.9046094878732879,0.003803247796648909,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,922 Anthony Crescent Apt. 796,Apt. 042
1930,0,0,0,0,1,2,1,1,1.0,0.0,1.0,0.9088663222357831,0.0,0.0139193331067215,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,22033 Jonathan Mill Apt. 958,Apt. 411
1931,0,0,0,3,1,2,3,1,0.9994418500364716,0.943742560657129,0.9548288036501189,0.0,0.9254625122238046,0.01202837020967721,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,43331 Aguilar Forges Suite 217,Suite 345
1932,2,0,0,0,4,2,1,1,1.0,0.0,1.0,0.0,0.014927128035669287,0.011371582251885235,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,513 Phillips Glens Suite 389,Apt. 270
1933,3,0,0,2,3,0,3,1,0.9887561442140242,0.9644036872330023,0.014551829736470673,0.0,0.0,0.009964396259640578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,51923 John Mission,Suite 626
1934,3,0,0,2,1,0,1,4,1.0,1.0,0.010664874780734097,0.0,0.9539637247969428,0.0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,4106 Williams Mountains,Apt. 240
1935,0,0,1,1,1,0,1,4,0.030331467704027715,0.9864424528899349,1.0,0.0,0.0,0.011873774253732879,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,5906 Craig Crest,Apt. 889
1936,3,0,0,3,4,0,3,2,0.0,0.952606438229374,0.011196445033180598,0.9074171574238195,0.9015099872141004,0.011635485473469698,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1371 Smith Ramp Suite 752,Suite 406
1937,3,1,0,0,0,0,3,1,0.002143585272771793,0.9846919477449744,0.0031866934647920295,0.1668783475669507,0.0,0.0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,727 Kelly Mountains Suite 198,Suite 555
1938,0,1,1,1,1,0,1,1,0.9640085728497458,0.0,0.8665303152830899,0.019861010111702132,0.9439720581578956,0.016591127597399717,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,20144 Rice Extensions,Apt. 777
1939,2,0,0,1,4,0,1,1,0.0,0.0,0.005356854282437864,0.9320853438809084,0.9809050436509867,0.005370240916823044,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,96256 Sarah Branch,Apt. 294
1940,2,0,1,3,2,2,1,1,0.0,0.938676028964079,1.0,0.976759195376318,0.8855815143899062,0.0032067639159848943,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,446 Hammond Ports,Suite 600
1941,0,0,1,1,1,4,2,4,0.018597183600028575,0.0,0.0,0.0,0.0,0.009735289987948152,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,20615 Stewart Court Apt. 561,Suite 100
1942,0,0,2,3,1,0,1,4,0.003432772044749465,0.0,1.0,0.9807417908501569,0.9663536465736904,0.004956737925395056,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3201 Ward Terrace Suite 076,Apt. 589
1943,3,0,1,2,1,1,0,2,0.0,0.0,1.0,0.0,0.0,0.010908393912075794,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,60665 Nicole Valleys Apt. 121,Apt. 087
1944,0,0,1,1,0,4,2,1,1.0,0.0,0.015858266029145307,0.9528689155575584,0.0,0.010700526528730851,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,116 Barajas Parks,Suite 828
1945,3,0,1,0,2,2,3,4,0.9256111538841765,0.038406028339169396,0.019628149972504522,0.0,0.036112884492739444,0.016186758107776835,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,25993 Kevin Dale,Apt. 470
1946,0,0,0,2,2,0,2,1,0.0,0.0,0.01690573128411859,0.9852627924948256,0.9955702026498375,0.00852493305222817,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,8675 Butler Summit,Apt. 904
1947,3,0,0,0,2,2,2,1,1.0,0.0,1.0,0.9137761108843327,0.0,0.015859470179387308,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,6974 Jessica Unions,Apt. 064
1948,0,2,0,0,0,4,0,2,0.03716978503197181,0.9551055219545711,0.016102247969644712,0.0,0.9189568734601582,0.016684672570181976,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8535 Natalie Club,Apt. 935
1949,3,0,2,2,0,4,3,1,0.03282974207648441,0.0,1.0,1.0,0.0,0.01693128463090578,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60606 Ronald Hills Apt. 560,Suite 106
1950,0,2,0,1,1,0,1,2,1.0,0.9376430095362831,0.021065366669579078,0.0,1.0,0.018297232681855014,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,207 Nielsen Isle Apt. 266,Apt. 371
1951,0,0,2,1,4,4,1,1,1.0,0.0,0.9411168732825292,0.9450933563276278,0.0,0.011804958023354056,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,4757 Denise Mill Suite 361,Suite 827
1952,0,3,1,1,1,0,1,1,0.9872367766761913,0.0,0.016500861711671543,0.0,0.9737391826665128,0.009801061360011654,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,444 Williams Springs Suite 694,Apt. 128
1953,3,0,2,1,1,2,2,4,0.8937981028336377,0.025030194352914592,0.016177106927546227,0.0,0.0,0.014765354430076271,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,50751 Sara Turnpike,Suite 878
1954,0,0,0,2,2,0,2,2,0.0,0.9627093662578479,0.002567316727233913,0.9355385077503962,0.0,0.01032373962075478,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,882 Kathleen Ports Apt. 238,Apt. 126
1955,0,0,1,0,2,2,2,2,0.0,0.9739238895191449,0.016875871496599627,0.9249273407497752,0.9681448990383366,0.006735039276204437,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,5213 Kurt Point Suite 525,Suite 327
1956,0,1,2,0,1,2,3,1,0.0,0.016985720009869143,0.008958545040853248,0.11495245846783342,0.00560679954914676,0.017860316976423738,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,60700 Derek Light Suite 407,Suite 596
1957,0,0,2,1,4,2,3,1,0.9507262968990546,0.9518666020305174,0.015214050601154773,0.9357866824480366,0.878893608951514,0.020819530066498036,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,511 Smith Roads Apt. 393,Suite 417
1958,3,0,2,3,1,2,1,1,0.030179131056886063,0.0,1.0,0.962492592826894,0.8878514864795571,0.01892333167294258,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,78304 Valerie Ramp Suite 588,Suite 326
1959,3,0,2,2,3,2,2,1,0.004748993598876673,0.0,0.01835940805623474,0.9384618137316986,0.0,0.015222409412193693,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,429 Ashley Manor Suite 650,Apt. 711
1960,2,2,0,0,1,2,2,1,0.9945302673154475,1.0,0.009744576243115036,0.0,1.0,0.004527997764700227,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,4714 Perez Glens,Apt. 810
1961,3,0,0,2,1,2,2,1,0.9820566798062641,0.013417309594665802,0.014787797959719818,0.9987835227807658,0.9204560446666115,0.012917779333170811,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,2386 Veronica Underpass,Apt. 841
1962,0,0,0,1,4,2,1,1,1.0,0.9605131670201996,0.009762262892041497,0.1323765827896951,0.0,0.004430852762067715,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,15321 Stewart Harbors,Suite 960
1963,0,0,0,2,1,2,1,4,0.04335194774727215,0.9352635728382243,0.01045750257921289,0.9149231954701711,0.9233147540743015,0.0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,88358 Jacob Light Apt. 928,Apt. 969
1964,0,0,2,1,2,2,2,1,1.0,0.0,0.0059717499645672795,0.9350917881275665,0.8703728039112267,0.0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,420 Tonya Shore,Apt. 464
1965,3,0,2,0,0,0,2,1,0.0,0.0,1.0,0.9329919397958132,0.9887310585485994,0.0055283596364761696,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,601 Bush Springs Suite 985,Apt. 811
1966,0,0,0,0,1,4,3,2,1.0,1.0,0.019128556410154273,0.9349973662582971,0.0,0.0033354084643799067,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,776 Emily Vista Apt. 515,Suite 348
1967,2,0,1,0,4,0,2,2,1.0,0.01393426307178837,0.019101060206222854,0.9061932965359082,0.0,0.01044454737920947,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,82364 William Roads,Suite 429
1968,2,0,0,1,1,2,2,1,0.0,1.0,0.01639273041910604,0.0,0.9746823244523705,0.010603246310350783,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,54372 Owens Unions,Suite 946
1969,2,0,2,1,0,0,2,4,0.9965829809045746,0.9280699962979418,0.013093390882328746,0.0,0.0,0.008067797942260344,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,87182 Martin Prairie,Apt. 676
1970,0,0,1,2,1,0,1,4,0.0,0.0,0.010149035186557312,1.0,0.8715709570376529,0.012007537683999626,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,6912 Hudson Rapid,Apt. 173
1971,3,0,1,2,1,0,3,4,0.0,0.9993485398935172,1.0,0.6461148031615458,0.0,0.016820961458590893,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,6923 Martinez Springs,Apt. 709
1972,0,0,2,3,1,2,1,2,0.00850208091512632,0.0,0.009944400764740754,0.0,0.0,0.01162809010213383,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,544 Penny Avenue,Suite 217
1973,0,0,0,1,4,0,3,2,0.9285080437325144,0.03551403151483714,0.012818588236898097,0.0,0.0,0.007767353559183105,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,329 Ramirez Pines Suite 034,Apt. 106
1974,3,0,1,1,4,0,0,0,0.0,0.0,0.011213948758650219,0.9609733269301697,0.0,0.011255299570696615,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,6390 Jessica Villages Apt. 491,Apt. 677
1975,0,0,2,1,2,0,0,1,0.8887612702900208,0.9907123469113848,0.0,0.0,0.9041255164146729,0.014763036445832467,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,449 Gill Rapids,Suite 191
1976,2,0,1,3,1,4,2,2,0.0,0.0,1.0,0.9320537342887198,0.9698133137262458,0.013007295019761366,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,077 Jason Port Suite 549,Apt. 077
1977,0,2,0,2,1,2,2,1,0.0,0.08273841941880691,0.005264312470702355,0.9935577402272983,0.0,0.02030812407728127,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,380 Jennifer Extensions,Apt. 856
1978,0,1,1,1,1,2,2,2,1.0,0.0,1.0,1.0,0.019260196408821626,0.016873446631459427,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,439 Brenda Keys Apt. 900,Apt. 093
1979,3,0,0,1,1,2,3,1,1.0,0.9280515924396974,1.0,0.9462116118544686,0.0,0.019275650969456264,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,236 Williams Fork Suite 943,Apt. 767
1980,0,0,0,3,1,1,1,1,0.9017963545726037,0.0,1.0,0.0,0.0,0.009034488231186072,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,17868 Lauren Trace,Suite 893
1981,0,0,2,3,0,2,2,2,0.06625858097587546,0.9831968002485092,1.0,0.9108321107605349,0.0,0.009652612354876822,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,4919 Cindy Pines Apt. 092,Suite 165
1982,2,0,1,0,3,4,1,2,0.9775390520188946,0.9687685485101474,0.0044138990427994565,0.9557818034203075,0.8534853830229471,0.010048341629773644,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0180 Cynthia Turnpike,Apt. 763
1983,0,0,2,3,2,2,1,0,0.8824052687128344,0.9536417046398625,1.0,0.9382191032177507,0.0,0.01368909145200595,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,429 Wolfe Mission Apt. 749,Apt. 282
1984,2,2,0,2,1,4,2,2,1.0,0.9772101538349391,1.0,0.9123129949650688,0.9882332454134178,0.003602683494526424,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,60220 William Springs Apt. 303,Apt. 521
1985,1,1,0,3,2,0,3,1,1.0,0.9543966002868264,1.0,0.9821235140071891,0.9640397907233607,0.0053474753067544855,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,344 Holt Forest,Suite 210
1986,2,2,2,0,4,2,3,1,0.0,0.9769523900767716,0.019252677186295645,0.0,0.0,0.011931769647171096,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,592 Montes Place Apt. 153,Suite 686
1987,0,0,0,1,2,0,1,2,1.0,0.0,0.005635641395448097,0.9229339406584918,0.0,0.019804826740354404,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,9192 Vincent Island,Suite 311
1988,3,0,1,0,1,0,1,1,0.0,0.0,0.013461141414388719,1.0,0.9564257805247179,0.014919763659512074,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,25883 Heather Islands Suite 718,Suite 216
1989,0,3,0,2,1,2,3,1,0.0,0.058356502762306875,0.001018430098501659,0.0,0.9042503901232237,0.017144434728959445,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,762 Joshua Manor,Apt. 868
1990,2,0,1,0,0,0,2,1,0.005454606522876082,0.99406930441664,0.017058632523481724,0.9248717688390294,0.0036675039396874276,4.5464272788601654e-05,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,556 Helen Terrace Apt. 319,Suite 420
1991,0,0,0,1,1,2,0,4,0.0,0.0,1.0,0.9403433143165116,0.9319643644444335,0.004470290688438013,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,316 Devon View,Apt. 397
1992,3,0,0,1,2,0,2,2,0.9165804081889201,0.9424841296322299,1.0,1.0,0.9039315274151836,0.012579435192280119,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,684 Vaughn Shore Apt. 711,Apt. 246
1993,2,2,1,2,0,2,1,1,0.9145800667630773,0.9389487396840408,1.0,0.9606847230861655,0.0,0.014539821717426378,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,65997 Janet Dale,Apt. 321
1994,0,2,0,1,1,2,0,3,1.0,0.0,1.0,0.9595457346637535,0.0,0.0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,79680 Tricia Hollow,Apt. 120
1995,3,0,0,3,4,4,1,1,0.0,0.0,0.012990492263254745,0.0,0.9224586713442176,0.0007534996256015272,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,969 Galvan Prairie,Apt. 671
1996,0,0,0,2,0,2,3,1,1.0,1.0,1.0,0.927804601618141,0.9539588936903345,0.004041562332292575,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,199 Campbell Junctions Suite 034,Apt. 417
1997,0,0,1,3,1,4,2,2,0.0,0.9895072515461811,0.008561799243337963,0.0,0.972078285451299,0.014799783650369137,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,6367 Megan Club,Suite 945
1998,0,0,2,2,2,2,2,4,0.9542055957074915,0.0,0.01747007519607911,0.946346401511065,0.00901835524459841,0.002639180433935928,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,5768 Christine Tunnel Apt. 875,Apt. 001
1999,0,0,1,0,4,0,2,4,0.0,0.0,0.012390064612131756,0.992403424963394,0.0,0.01220243937955121,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,281 Monica Flats Apt. 079,Apt. 405
2000,2,0,2,0,1,4,2,1,1.0,0.019826083838989563,1.0,0.0,0.9265271353045136,0.014018096405761262,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,922 Craig Wells Apt. 453,Apt. 453
2001,0,2,1,2,1,0,1,1,0.0,0.024730219035819526,0.01790778598068606,0.9652495576890253,0.0,0.020388651136081955,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,321 Vazquez Springs,Suite 861
